Book Id,Title,Author,isbn,isbn13,publication_date,publisher,genres
28416,The Conquest of Plassans (Les Rougon-Macquart  #4),Émile Zola/Ernest Alfred Vizetelly,1595690484,9781595690487,11/7/2005,MONDIAL,Classics/Cultural: France/European Literature: French Literature/Literature: 19th Century/Fiction/Roman/Literature/Novels/Historical: Historical Fiction/Classics: Classic Literature
28417,La Bête humaine,Émile Zola/Henri Mitterand,2070418014,9782070418015,5/16/2001,Gallimard,Classics/Fiction/Cultural: France/European Literature: French Literature/Literature: 19th Century/Novels/Literature/Roman/Historical: Historical Fiction/Mystery: Crime
28418,Taxi Driver,Paul Schrader,571203159,9780571203154,2/21/2000,Faber  Faber,Culture: Film/Fiction/Mystery: Crime/Media Tie In/Drama/Plays/Literature: American
28419,La Débâcle,Émile Zola/Robert Lethbridge/Elinor Dorday,192822896,9780192822895,9/28/2000,Oxford University Press,Classics/Fiction/Cultural: France/European Literature: French Literature/Literature: 19th Century/Historical: Historical Fiction/War/Literature/Novels/Roman
28420,The Earth,Émile Zola/Douglas Parmée,140443878,9780140443875,6/26/1980,Penguin Classics,Classics/Fiction/Cultural: France/European Literature: French Literature/Literature: 19th Century/Literature/Novels/Historical: Historical Fiction/Roman/Literary Fiction
28425,Intimate Enemies,Shana Abe,553581996,9780553581997,6/6/2000,Bantam,Romance: Historical Romance/Romance/Historical/Historical: Medieval/Historical: Historical Fiction/Historical Romance: Medieval Romance/Cultural: Scotland/European Literature: British Literature/Fiction/Womens Fiction: Chick Lit
28427,The Truelove Bride,Shana Abe,055358054X,9780553580549,6/1/1999,Bantam,Romance: Historical Romance/Romance/Historical/Romance: Paranormal Romance/Fantasy/Historical: Medieval/Historical Romance: Medieval Romance/Romance: Fantasy Romance/Adult/Historical: Historical Fiction
28428,The Secret Swan,Shana Abe,553582003,9780553582000,4/3/2001,Bantam,Romance/Romance: Historical Romance/Historical/Historical: Medieval/Fantasy/Historical: Historical Fiction/Historical Romance: Medieval Romance/Fiction/Romance: Paranormal Romance/Adult
28429,The Smoke Thief (Drakon  #1),Shana Abe,553588044,9780553588040,9/26/2006,Bantam,Fantasy/Romance/Fantasy: Dragons/Romance: Paranormal Romance/Fantasy: Paranormal/Romance: Historical Romance/Historical/Historical: Historical Fiction/Fiction/Romance: Fantasy Romance
28436,Strategies of Containment: A Critical Appraisal of American National Security Policy During the Cold War,John Lewis Gaddis,019517447X,9780195174472,7/1/2005,Oxford University Press  USA,History/Nonfiction/Politics/Political Science: International Relations/Politics: Political Science/North American Hi...: American History/War/Academic: Grad School/War: Military Fiction/Politics: Government
28440,A Frolic of His Own,William Gaddis,684800527,9780684800523,2/10/1995,Scribner,Fiction/Novels/Literature: American/Literature/Literature: 20th Century/Classics/Law/Literary Fiction/Anthologies: Collections/The United States Of America
28441,Agapē Agape,William Gaddis/Sven Birkerts/Joseph Tabbi,142437638,9780142437636,9/30/2003,Penguin Classics,Fiction/Literature/Literature: American/Novels/Classics/Music/The United States Of America/Literature: 20th Century/Literary Fiction/United States
28455,The Review of Contemporary Fiction: Fall 2001: Gilbert Sorrentino/William Gaddis/Mary Caponegro/Margery Latimer,John      O'Brien/David Andrews/John Beer/Robert L. McLaughlin/Joy Castro,1564783014,9781564783011,9/1/2001,Dalkey Archive Press,
28456,Carpenter's Gothic,William Gaddis,184354167X,9781843541677,2/1/2010,Atlantic Books (UK),Fiction/Literature: American/Novels/Literature: 20th Century/Literature/Classics/Literary Fiction/The United States Of America/United States/American: Americana
28457,First Love and Other Stories,Ivan Turgenev/Richard Freeborn,192836897,9780192836892,10/28/1999,Oxford University Press  USA,Classics/Short Stories/Fiction/Cultural: Russia/Literature: Russian Literature/Literature/Romance/Literature: 19th Century/Literary Fiction/Classics: Classic Literature
28458,Sketches from a Hunter's Album,Ivan Turgenev/Richard Freeborn,140445226,9780140445220,8/30/1990,Penguin Classics,Cultural: Russia/Fiction/Classics/Literature: Russian Literature/Short Stories/Literature/Literature: 19th Century/Novels/Environment: Nature/Academic: School
28462,Spring Torrents,Ivan Turgenev/Leonard Schapiro,014044369X,9780140443691,1/31/1980,Penguin Classics,Classics/Cultural: Russia/Fiction/Literature: Russian Literature/Literature/Literature: 19th Century/Romance/Novels/Cultural: Germany/Classics: Classic Literature
28463,Home of the Gentry,Ivan Turgenev/Richard Freeborn,140442243,9780140442243,12/6/2007,Penguin Classics,Classics/Cultural: Russia/Fiction/Literature: Russian Literature/Literature/Literature: 19th Century/Novels/Romance/Historical: Historical Fiction/Literary Fiction
28466,ADHD in Adulthood: A Guide to Current Theory  Diagnosis  and Treatment,Margaret Weiss/Gabrielle Weiss/Lily Trokenberg Hechtman,080186822X,9780801868221,11/6/2001,Johns Hopkins University Press,Family;Relationships
28467,Sclerotherapy and vein treatment,Robert A. Weiss/Margaret A. Weiss/Karen L. Beasley,71485422,9780071485425,12/30/2011,McGraw-Hill Professional Publishing,Medical
28468,Fantastic Alice,Margaret Weis/Esther M. Friesner/Roger Zelazny/Bruce Holland Rogers/Robin Wayne Bailey/Janet Pack/Lawrence Schimel/Jody Lynn Nye/Janet Asimov/Lisa Mason/Jane Lindskold/Mickey Zucker Reichert/Lawrence Watt-Evans/Peter Crowther/Gary A. Braunbeck/Connie Hirsch/Tobin Larson/Kevin T. Stein,441002536,9780441002535,12/1/1995,Ace Trade,Fantasy;Fiction;Short Stories;Anthologies;Science Fiction Fantasy
28470,The Reign of Istar (Dragonlance: Tales II  #1),Margaret Weis/Tracy Hickman,786937793,9780786937790,9/1/2005,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Fiction/Short Stories/Anthologies/Fantasy: High Fantasy/Science Fiction Fantasy/Fantasy: Dragons/Anthologies: Collections/Role Playing Games: Dungeons and Dragons
28471,Dragons of the Highlord Skies (Dragonlance: The Lost Chronicles  #2),Margaret Weis/Tracy Hickman,786943335,9780786943333,10/23/2007,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Fiction/Fantasy: Dragons/Role Playing Games: Dungeons and Dragons/Fantasy: High Fantasy/Science Fiction Fantasy/Adventure/Fantasy: Epic Fantasy/Fantasy: Magic
28480,The Players of Gilean (Dragonlance: Tales from the War of Souls  #2),Margaret Weis/Tracy Hickman/Aron Eisenberg/Jean Rabe/Richard A. Knaak/Douglas Niles/Paul B. Thompson,786929200,9780786929207,2/1/2003,Wizards of the Coast,Dungeons and Dragons: Dragonlance/Fantasy/Fiction/Anthologies/Role Playing Games: Dungeons and Dragons/Reference/Fantasy: High Fantasy
28482,The Hand of Chaos (The Death Gate Cycle  #5),Margaret Weis/Tracy Hickman,553563696,9780553563696,11/1/1993,Spectra,Fantasy/Fiction/Fantasy: Epic Fantasy/Science Fiction Fantasy/Fantasy: High Fantasy/Fantasy: Dragons/Science Fiction/Fantasy: Magic/Adult/Adventure
28483,The Seventh Gate (The Death Gate Cycle  #7),Margaret Weis/Tracy Hickman,055357325X,9780553573251,12/1/1995,Spectra,Fantasy/Fiction/Fantasy: Epic Fantasy/Science Fiction Fantasy/Fantasy: High Fantasy/Fantasy: Dragons/Science Fiction/Fantasy: Magic/Adventure/Novels
28484,Into the Labyrinth (The Death Gate Cycle  #6),Margaret Weis/Tracy Hickman,553567713,9780553567717,7/1/1994,Spectra Books,Fantasy/Fiction/Fantasy: Epic Fantasy/Science Fiction Fantasy/Fantasy: High Fantasy/Fantasy: Dragons/Science Fiction/Novels/Fantasy: Magic/Adult
28485,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,553290983,9780553290981,7/1/1991,Spectra Books,Fantasy/Fiction/Fantasy: Epic Fantasy/Science Fiction Fantasy/Fantasy: High Fantasy/Fantasy: Dragons/Science Fiction/Epic/Fantasy: Magic/Adult
28486,Beyond Death: The Gates of Consciousness,Stanislav Grof/Christina Grof,500810192,9780500810194,2/18/1980,Thames & Hudson,Philosophy/Fantasy: Mythology/Art/Spirituality/Psychology
28488,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,593021754,9780593021750,12/1/1990,Bantam Books,Fantasy/Fiction/Fantasy: Epic Fantasy/Science Fiction Fantasy/Fantasy: High Fantasy/Fantasy: Dragons/Science Fiction/Epic/Fantasy: Magic/Adult
28510,The Mantle of Kendis-Dai (Starshield  #1),Margaret Weis/Tracy Hickman,345397614,9780345397614,8/30/1997,Del Rey Fantasy,Fantasy/Science Fiction/Fiction/Science Fiction Fantasy/Space: Space Opera/Dungeons and Dragons: Dragonlance/Anthologies: Collections
28511,Warrior Angel,Margaret Weis/Lizz Weis,60833254,9780060833251,2/27/2007,Avon,Fantasy/Romance/Fantasy: Paranormal/Romance: Paranormal Romance/Paranormal: Angels/Fantasy: Urban Fantasy/Contemporary/Dungeons and Dragons: Dragonlance/Adult/Romance: M F Romance
28514,Dragons of a Vanished Moon (Dragonlance: The War of Souls  #3),Margaret Weis/Tracy Hickman,786929502,9780786929504,3/1/2003,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Fiction/Fantasy: High Fantasy/Fantasy: Dragons/Science Fiction Fantasy/Fantasy: Epic Fantasy/Role Playing Games: Dungeons and Dragons/Fantasy: Magic/Adult
28522,Starshield: Sentinels,Margaret Weis/Tracy Hickman,345397606,9780345397607,11/17/1998,Del Rey,Fantasy/Science Fiction/Fiction/Science Fiction Fantasy/Space: Space Opera/Dungeons and Dragons: Dragonlance/Anthologies: Collections
28524,The Soulforge (Dragonlance: Raistlin Chronicles  #1),Margaret Weis,786913142,9780786913145,1/1/1999,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Fiction/Fantasy: High Fantasy/Science Fiction Fantasy/Fantasy: Epic Fantasy/Role Playing Games: Dungeons and Dragons/Fantasy: Magic/Fantasy: Dragons/Novels
28529,Love and War: Tales  Volume Three (Dragonlance: Tales),Margaret Weis/Tracy Hickman,078693770X,9780786937707,6/1/2005,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Fiction/Short Stories/Anthologies/Science Fiction Fantasy/Fantasy: High Fantasy/Role Playing Games: Dungeons and Dragons/Fantasy: Epic Fantasy/Fantasy: Dragons
28530,New Amazons,Margaret Weis/Jane Lindskold/Linda Baker/Kathleen M. Massie-Ferch/Cynthia Ward/Lawrence C. Connolly/John Tigges/Kate Novak/Janet Pack/James Reasoner/Livia Reasoner/Nick O'Donohoe/Anne Yvonne Gilbert/Linda Mannheim/Nancy Springer/Gary A. Braunbeck/Jo Clayton/Robyn McGrew/Kevin T. Stein/Felicia Dale/Russell          Davis,886778875,9780886778873,2/1/2000,DAW,Fantasy;Short Stories;Anthologies;Science Fiction Fantasy;Fiction
28531,Nightsword (Starshield  #2),Margaret Weis/Tracy Hickman,034542462X,9780345424624,8/3/1999,Del Rey Fantasy,Fantasy/Science Fiction/Fiction/Dungeons and Dragons: Dragonlance/Science Fiction Fantasy
28532,Realms of Dragons: The Universes of Margaret Weis and Tracy Hickman,Denise Little/J. Robert King/Margaret Weis/Tracy Hickman/Janet Pack/Jean Rabe,61052396,9780061052392,10/1/1999,HarperCollins Publishers,Fantasy/Fantasy: Dragons/Dungeons and Dragons: Dragonlance/Reference
28533,Well of Darkness (Sovereign Stone  #1),Margaret Weis/Tracy Hickman,61020575,9780061020575,9/4/2001,HarperTorch,Fantasy/Fiction/Fantasy: High Fantasy/Science Fiction Fantasy/Fantasy: Epic Fantasy/Dungeons and Dragons: Dragonlance/Adult/Fantasy: Magic/Anthologies: Collections/Fantasy: Dragons
28534,The Best of Tales: Volume Two (Dragonlance Anthology),Margaret Weis/Tracy Hickman,786927003,9780786927005,2/1/2002,Wizards of the Coast,Dungeons and Dragons: Dragonlance/Fantasy/Role Playing Games: Dungeons and Dragons/Anthologies/Fiction
28536,The Search for Power (Dragonlance: Tales from the War of Souls  #3),Margaret Weis,786931930,9780786931934,5/1/2004,Wizards of the Coast,Dungeons and Dragons: Dragonlance/Fantasy/Fiction/Short Stories/Anthologies/Role Playing Games: Dungeons and Dragons/Reference
28538,Journey Into the Void (Sovereign Stone  #3),Margaret Weis/Tracy Hickman,61020591,9780061020599,7/27/2004,Harper Voyager,Fantasy/Fiction/Fantasy: High Fantasy/Fantasy: Epic Fantasy/Science Fiction Fantasy/Dungeons and Dragons: Dragonlance/Science Fiction/Fantasy: Dragons/Anthologies: Collections/Adventure
28539,The Magic of Krynn (DragonLance: Tales I  #1),Margaret Weis/Tracy Hickman/Barbara Siegel/Scott Siegel/Roger E. Moore/Warren B. Smith/Nick O'Donohoe/Richard A. Knaak/Nancy Varian Berberick/Mary L. Kirchoff/Michael   Williams,880384549,9780880384544,5/15/2000,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Fiction/Short Stories/Anthologies/Science Fiction Fantasy/Fantasy: High Fantasy/Role Playing Games: Dungeons and Dragons/Adventure/Fantasy: Dragons
28540,More Leaves from the Inn of the Last Home (Dragonlance: Leaves from the Inn of the Last Home  #2),Margaret Weis/Tracy Hickman,786915161,9780786915163,6/1/2000,Wizards of the Coast,Fantasy/Dungeons and Dragons: Dragonlance/Games: Role Playing Games/Fiction/Role Playing Games: Dungeons and Dragons/Games: Gaming
28541,Dragonsong (Harper Hall  #1),Anne McCaffrey,141692499X,9781416924999,6/1/2006,Aladdin Paperbacks,Fantasy/Science Fiction/Fantasy: Dragons/Young Adult/Fiction/Science Fiction Fantasy/Adventure/Fantasy: High Fantasy/Childrens/Audiobook
28543,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,553120441,9780553120448,1/1/1977,Bantam,Fantasy/Science Fiction/Fantasy: Dragons/Young Adult/Fiction/Science Fiction Fantasy/Adventure/Fantasy: High Fantasy/Childrens/Audiobook
28547,Dragonsinger (Harper Hall  #2),Anne McCaffrey,689860072,9780689860072,4/1/2003,Aladdin,Fantasy/Science Fiction/Fantasy: Dragons/Fiction/Young Adult/Science Fiction Fantasy/Adventure/Fantasy: High Fantasy/Young Adult: Teen/Adult
28553,Dragondrums (Harper Hall  #3),Anne McCaffrey,689860064,9780689860065,4/1/2003,Simon & Schuster Aladddin Paperbacks,Fantasy/Science Fiction/Fantasy: Dragons/Fiction/Young Adult/Science Fiction Fantasy/Adventure/Fantasy: High Fantasy/Young Adult: Teen/Adult
28557,More Twisted: Collected Stories Vol. II,Jeffery Deaver,1416541187,9781416541189,1/1/2007,Simon & Schuster,Short Stories/Fiction/Thriller/Mystery/Mystery: Crime/Suspense/Anthologies: Collections/Anthologies/Horror/Thriller: Mystery Thriller
28558,The Coffin Dancer (Lincoln Rhyme  #2),Jeffery Deaver,743275039,9780743275033,11/1/2004,Simon & Schuster,Mystery/Thriller/Mystery: Crime/Fiction/Thriller: Mystery Thriller/Suspense/Mystery: Detective/Audiobook/Mystery: Murder Mystery/Adult
28559,The Stone Monkey (Lincoln Rhyme  #4),Jeffery Deaver,340734019,9780340734018,11/1/2006,Coronet Books (GB),Mystery/Thriller/Fiction/Mystery: Crime/Thriller: Mystery Thriller/Suspense/Mystery: Detective/Audiobook/Mystery: Murder Mystery/Novels
28560,The Sleeping Doll (Kathryn Dance #1),Jeffery Deaver,743260945,9780743260947,6/5/2007,Simon & Schuster,Mystery/Thriller/Fiction/Mystery: Crime/Suspense/Thriller: Mystery Thriller/Mystery: Detective/Audiobook/Mystery: Murder Mystery/Adult
28561,The Twelfth Card (Lincoln Rhyme  #6),Jeffery Deaver,743491564,9780743491563,5/1/2006,Pocket Star,Mystery/Thriller/Fiction/Mystery: Crime/Thriller: Mystery Thriller/Suspense/Mystery: Detective/Audiobook/Mystery: Murder Mystery/Adult
28562,Hard News (Rune  #3),Jeffery Deaver,553583298,9780553583298,1/2/2001,Bantam,Thriller/Mystery/Fiction/Mystery: Crime/Thriller: Mystery Thriller/Mystery: Detective/Suspense/Modern/Novels/Pseudoscience: Conspiracy Theories
28563,Death Of A Blue Movie Star (Rune  #2),Jeffery Deaver,055358295X,9780553582956,10/31/2000,Bantam,Mystery/Mystery: Crime/Fiction/Thriller/Mystery: Detective/Suspense/Thriller: Mystery Thriller/New York/Mystery: Murder Mystery
28564,Bloody River Blues (John Pellam  #2),William Jefferies/Jeffery Deaver,671047507,9780671047504,12/1/2000,Pocket Books,Mystery/Thriller/Fiction/Mystery: Crime/Thriller: Mystery Thriller/European Literature: German Literature/Mystery: Murder Mystery
28565,Hell's Kitchen (John Pellam  #3),William Jefferies/Jeffery Deaver,340818808,9780340818800,2/7/2002,Hodder,Mystery/Thriller/Fiction/Mystery: Crime/Thriller: Mystery Thriller/Suspense/Mystery: Detective/New York/Audiobook/Mystery: Murder Mystery
28566,The Empty Chair (Lincoln Rhyme  #3),Jeffery Deaver,671026011,9780671026011,4/1/2001,Pocket Books,Mystery/Thriller/Mystery: Crime/Fiction/Thriller: Mystery Thriller/Suspense/Mystery: Detective/Mystery: Murder Mystery/Audiobook/Adult
